Rk,Player,Pos,Week,Team,Opp,Targets,Rec,Pct,Yds,TD,Long,Yds/Target,Yds/Rec,Rush,RushYds,RushTD,Fum,Lost,FantasyPoints
1,Tyler Eifert,TE,1,CIN,OAK,12,9,75,104,2,31,9,12,0,0,0,0,0,34.40
2,Rob Gronkowski,TE,1,NE,PIT,8,5,63,94,3,52,12,19,0,0,0,0,0,32.40
3,Travis Kelce,TE,1,KC,HOU,6,6,100,106,2,42,18,18,0,0,0,0,0,31.60
4,Austin Seferian-Jenkins,TE,1,TB,TEN,7,5,71,110,2,41,16,22,0,0,0,0,0,31.00
5,Jason Witten,TE,1,DAL,NYG,9,8,89,60,2,15,7,8,0,0,0,0,0,26.00
6,Jordan Reed,TE,1,WAS,MIA,11,7,64,63,1,25,6,9,0,0,0,0,0,19.30
7,Ladarius Green,TE,1,SD,DET,6,5,83,74,1,22,12,15,0,0,0,0,0,18.40
8,Darren Fells,TE,1,ARI,NO,5,4,80,82,1,48,16,21,0,0,0,0,0,18.20
9,Jimmy Graham,TE,1,SEA,LA,8,6,75,51,1,19,6,9,0,0,0,0,0,17.10
10,Martellus Bennett,TE,1,CHI,GB,7,5,71,55,1,24,8,11,0,0,0,0,0,16.50
11,Heath Miller,TE,1,PIT,NE,11,8,73,84,0,18,8,11,0,0,0,0,0,16.40
12,Eric Ebron,TE,1,DET,SD,5,4,80,53,1,18,11,13,0,0,0,0,0,15.30
13,Jared Cook,TE,1,LA,SEA,6,5,83,85,0,30,14,17,0,0,0,0,0,13.50
14,Delanie Walker,TE,1,TEN,TB,3,3,100,43,1,22,14,14,0,0,0,0,0,13.30
15,Lance Kendricks,TE,1,LA,SEA,2,2,100,42,1,37,21,21,0,0,0,0,0,12.20
16,Jordan Cameron,TE,1,MIA,WAS,7,4,57,73,0,27,10,18,0,0,0,0,0,11.30
17,Dwayne Allen,TE,1,IND,BUF,6,3,50,17,1,8,3,6,0,0,0,0,0,10.70
18,Kyle Rudolph,TE,1,MIN,SF,7,5,71,53,0,19,8,11,0,0,0,0,0,10.30
19,Gavin Escobar,TE,1,DAL,NYG,2,2,100,8,1,6,4,4,0,0,0,0,0,8.80
20,Charles Clay,TE,1,BUF,IND,4,4,100,43,0,27,11,11,0,0,0,1,0,8.30
21,Vernon Davis,TE,1,SF,MIN,6,3,50,47,0,20,8,16,0,0,0,0,0,7.70
22,Zach Ertz,TE,1,PHI,ATL,8,3,38,46,0,21,6,15,0,0,0,0,0,7.60
23,Scott Chandler,TE,1,NE,PIT,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10
24,Garrett Celek,TE,1,SF,MIN,4,3,75,40,0,20,10,13,0,0,0,0,0,7.00
25,Richard Rodgers,TE,1,GB,CHI,3,3,100,27,0,20,9,9,1,11,0,0,0,6.80
26,Gary Barnidge,TE,1,CLE,NYJ,5,3,60,38,0,22,8,13,0,0,0,0,0,6.80
27,Daniel Fells,TE,1,NYG,DAL,4,3,75,33,0,13,8,11,0,0,0,0,0,6.30
28,Larry Donnell,TE,1,NYG,DAL,4,3,75,21,0,8,5,7,0,0,0,0,0,5.10
29,Benjamin Watson,TE,1,NO,ARI,5,3,60,19,0,8,4,6,0,0,0,0,0,4.90
30,Jacob Tamme,TE,1,ATL,PHI,3,3,100,19,0,8,6,6,0,0,0,0,0,4.90
31,Crockett Gillmore,TE,1,BAL,DEN,4,2,50,23,0,14,6,12,0,0,0,0,0,4.30
32,Coby Fleener,TE,1,IND,BUF,1,1,100,5,0,5,5,5,0,0,0,0,0,3.50
33,Ryan Griffin,TE,1,HOU,KC,4,1,25,18,0,18,5,18,0,0,0,0,0,2.80
34,Anthony Fasano,TE,1,TEN,TB,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80
35,Derek Carrier,TE,1,WAS,MIA,2,2,100,8,0,9,4,4,0,0,0,0,0,2.80
36,CJ Fiedorowicz,TE,1,HOU,KC,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50
37,Maxx Williams,TE,1,BAL,DEN,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50
38,Owen Daniels,TE,1,DEN,BAL,2,2,100,5,0,9,3,3,0,0,0,0,0,2.50
39,Jim Dray,TE,1,CLE,NYJ,3,1,33,13,0,13,4,13,0,0,0,0,0,2.30
40,Greg Olsen,TE,1,CAR,JAX,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10
41,Ed Dickson,TE,1,CAR,JAX,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90
42,Brent Celek,TE,1,PHI,ATL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
43,Vance McDonald,TE,1,SF,MIN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50
44,Mychal Rivera,TE,1,OAK,CIN,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40
45,Levine Toilolo,TE,1,ATL,PHI,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
46,Jermaine Gresham,TE,1,ARI,NO,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
47,Rhett Ellison,TE,1,MIN,SF,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30
48,Clive Walford,TE,1,OAK,CIN,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10
49,Rob Housler,TE,1,CLE,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
50,Kyle Miller,TE,1,SD,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Rob Gronkowski,TE,2,NE,BUF,13,7,54,113,1,36,9,16,0,0,0,0,0,27.30
2,Crockett Gillmore,TE,2,BAL,OAK,6,5,83,88,2,38,15,18,0,0,0,0,0,25.80
3,Anthony Fasano,TE,2,TEN,CLE,7,5,71,84,1,33,12,17,0,0,0,0,0,19.40
4,Eric Ebron,TE,2,DET,MIN,10,5,50,43,1,16,4,9,0,0,0,0,0,15.30
5,Tyler Eifert,TE,2,CIN,SD,5,4,80,49,1,15,10,12,0,0,0,0,0,14.90
6,Jordan Reed,TE,2,WAS,LA,6,6,100,82,0,29,14,14,0,0,0,0,0,14.20
7,Kyle Rudolph,TE,2,MIN,DET,7,5,71,30,1,11,4,6,0,0,0,0,0,14.00
8,Richard Rodgers,TE,2,GB,SEA,4,3,75,23,1,9,6,8,0,0,0,0,0,13.30
9,Greg Olsen,TE,2,CAR,HOU,14,6,43,70,0,27,5,12,0,0,0,0,0,13.00
10,Larry Donnell,TE,2,NYG,ATL,6,4,67,28,1,10,5,7,0,0,0,0,0,12.80
11,Jason Witten,TE,2,DAL,PHI,8,7,88,56,0,11,7,8,0,0,0,0,0,12.60
12,Jacob Tamme,TE,2,ATL,NYG,6,4,67,77,0,41,13,19,0,0,0,0,0,11.70
13,Heath Miller,TE,2,PIT,SF,2,2,100,15,1,13,8,8,0,0,0,0,0,11.50
14,Vernon Davis,TE,2,SF,PIT,7,5,71,62,0,43,9,12,0,0,0,0,0,11.20
15,Charles Clay,TE,2,BUF,NE,5,3,60,19,1,9,4,6,0,0,0,0,0,10.90
16,Jake Stoneburner,TE,2,MIA,JAX,2,2,100,18,1,13,9,9,0,0,0,0,0,9.80
17,Travis Kelce,TE,2,KC,DEN,5,4,80,58,0,29,12,15,0,0,0,0,0,9.80
18,Ladarius Green,TE,2,SD,CIN,6,5,83,47,0,12,8,9,0,0,0,0,0,9.70
19,Jared Cook,TE,2,LA,WAS,7,5,71,47,0,14,7,9,0,0,0,0,0,9.70
20,Virgil Green,TE,2,DEN,KC,3,2,67,12,1,11,4,6,0,0,0,0,0,9.20
21,Jordan Cameron,TE,2,MIA,JAX,4,3,75,62,0,26,16,21,0,0,0,0,0,9.20
22,Martellus Bennett,TE,2,CHI,ARI,6,4,67,48,0,21,8,12,0,0,0,0,0,8.80
23,Chase Coffman,TE,2,TEN,CLE,6,4,67,42,0,16,7,11,0,0,0,0,0,8.20
24,Garrett Graham,TE,2,HOU,CAR,5,1,20,7,1,7,1,7,0,0,0,0,0,7.70
25,James O'Shaughnessy,TE,2,KC,DEN,2,2,100,54,0,30,27,27,0,0,0,0,0,7.40
26,Luke Willson,TE,2,SEA,GB,4,2,50,36,0,24,9,18,0,0,0,0,0,5.60
27,Scott Chandler,TE,2,NE,BUF,5,3,60,23,0,9,5,8,0,0,0,0,0,5.30
28,Austin Seferian-Jenkins,TE,2,TB,NO,3,2,67,29,0,21,10,15,0,0,0,0,0,4.90
29,Owen Daniels,TE,2,DEN,KC,5,3,60,19,0,8,4,6,0,0,0,0,0,4.90
30,Zach Ertz,TE,2,PHI,DAL,7,3,43,17,0,9,2,6,0,0,0,0,0,4.70
31,Mychal Rivera,TE,2,OAK,BAL,5,3,60,15,0,7,3,5,0,0,0,0,0,4.50
32,Zach Miller,TE,2,CHI,ARI,2,2,100,14,0,9,7,7,0,0,0,0,0,3.40
33,Benjamin Watson,TE,2,NO,TB,4,2,50,12,0,8,3,6,0,0,0,0,0,3.20
34,Garrett Celek,TE,2,SF,PIT,2,2,100,10,0,7,5,5,0,0,0,0,0,3.00
35,CJ Fiedorowicz,TE,2,HOU,CAR,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90
36,Gary Barnidge,TE,2,CLE,TEN,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70
37,Gavin Escobar,TE,2,DAL,PHI,3,2,67,16,0,13,5,8,0,0,0,1,1,2.60
38,Michael Williams,TE,2,NE,BUF,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50
39,Lance Kendricks,TE,2,LA,WAS,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50
40,Craig Stevens,TE,2,TEN,CLE,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
41,Jimmy Graham,TE,2,SEA,GB,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10
42,Blake Bell,TE,2,SF,PIT,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10
43,Maxx Williams,TE,2,BAL,OAK,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
44,Lee Smith,TE,2,OAK,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
45,Jermaine Gresham,TE,2,ARI,CHI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50
46,Clive Walford,TE,2,OAK,BAL,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40
47,Jerome Cunningham,TE,2,NYG,ATL,3,1,33,3,0,3,1,3,0,0,0,0,0,1.30
48,Matthew Mulligan,TE,2,BUF,NE,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20
49,Josh Hill,TE,2,NO,TB,4,1,25,2,0,2,1,2,0,0,0,0,0,1.20
50,Geoff Swaim,TE,2,DAL,PHI,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00
1,Greg Olsen,TE,3,CAR,NO,11,8,73,134,2,52,12,17,0,0,0,0,0,36.40
2,Gary Barnidge,TE,3,CLE,OAK,10,6,60,105,1,40,11,18,0,0,0,0,0,25.50
3,Jimmy Graham,TE,3,SEA,CHI,8,7,88,83,1,30,10,12,0,0,0,0,0,21.30
4,Charles Clay,TE,3,BUF,MIA,7,5,71,82,1,25,12,16,0,0,0,0,0,19.20
5,Rob Gronkowski,TE,3,NE,JAX,7,4,57,101,0,43,14,25,0,0,0,0,0,17.10
6,Travis Kelce,TE,3,KC,GB,10,6,60,80,0,38,8,13,0,0,0,0,0,16.00
7,Jordan Reed,TE,3,WAS,NYG,9,6,67,96,0,26,11,16,0,0,0,0,0,15.60
8,Owen Daniels,TE,3,DEN,DET,9,5,56,28,1,11,3,6,0,0,0,0,0,13.80
9,Delanie Walker,TE,3,TEN,IND,10,7,70,68,0,19,7,10,0,0,0,0,0,13.80
10,Clay Harbor,TE,3,JAX,NE,5,3,60,43,1,26,9,14,0,0,0,0,0,13.30
11,Jason Witten,TE,3,DAL,ATL,8,6,75,65,0,19,8,11,0,0,0,0,0,12.50
12,Eric Ebron,TE,3,DET,DEN,5,4,80,61,0,29,12,15,0,0,0,0,0,10.10
13,Coby Fleener,TE,3,IND,TEN,6,4,67,51,0,19,9,13,0,0,0,0,0,9.10
14,John Phillips,TE,3,SD,MIN,4,4,100,35,0,15,9,9,0,0,0,0,0,7.50
15,Maxx Williams,TE,3,BAL,CIN,7,3,43,44,0,28,6,15,0,0,0,0,0,7.40
16,Benjamin Watson,TE,3,NO,CAR,4,4,100,42,0,20,11,11,0,0,0,1,1,7.20
17,Crockett Gillmore,TE,3,BAL,CIN,3,3,100,40,0,19,13,13,0,0,0,0,0,7.00
18,Larry Donnell,TE,3,NYG,WAS,6,3,50,32,0,22,5,11,0,0,0,0,0,6.20
19,Jack Doyle,TE,3,IND,TEN,3,3,100,32,0,19,11,11,0,0,0,0,0,6.20
20,Garrett Celek,TE,3,SF,ARI,3,3,100,29,0,12,10,10,0,0,0,0,0,5.90
21,Daniel Fells,TE,3,NYG,WAS,3,3,100,27,0,23,9,9,0,0,0,0,0,5.70
22,Martellus Bennett,TE,3,CHI,SEA,5,4,80,15,0,6,3,4,0,0,0,0,0,5.50
23,Jermaine Gresham,TE,3,ARI,SF,3,2,67,34,0,22,11,17,0,0,0,0,0,5.40
24,Zach Ertz,TE,3,PHI,NYJ,2,2,100,30,0,21,15,15,0,0,0,0,0,5.00
25,Craig Stevens,TE,3,TEN,IND,2,2,100,29,0,27,15,15,0,0,0,0,0,4.90
26,Brandon Myers,TE,3,TB,HOU,4,3,75,18,0,10,5,6,0,0,0,0,0,4.80
27,Jordan Cameron,TE,3,MIA,BUF,8,3,38,16,0,10,2,5,0,0,0,0,0,4.60
28,Scott Chandler,TE,3,NE,JAX,2,2,100,25,0,17,13,13,0,0,0,0,0,4.50
29,Ed Dickson,TE,3,CAR,NO,3,2,67,19,0,10,6,10,0,0,0,0,0,3.90
30,Nick Boyle,TE,3,BAL,CIN,2,2,100,19,0,13,10,10,0,0,0,0,0,3.90
31,Heath Miller,TE,3,PIT,LA,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70
32,Virgil Green,TE,3,DEN,DET,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60
33,Levine Toilolo,TE,3,ATL,DAL,1,1,100,6,0,6,6,6,0,0,0,0,0,3.60
34,Anthony Fasano,TE,3,TEN,IND,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60
35,Richard Rodgers,TE,3,GB,KC,4,2,50,15,0,8,4,8,0,0,0,0,0,3.50
36,Kyle Rudolph,TE,3,MIN,SD,5,2,40,14,0,10,3,7,0,0,0,0,0,3.40
37,Andrew Quarless,TE,3,GB,KC,2,2,100,14,0,7,7,7,0,0,0,0,0,3.40
38,Lance Kendricks,TE,3,LA,PIT,5,2,40,12,0,7,2,6,0,0,0,0,0,3.20
39,Zach Miller,TE,3,CHI,SEA,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10
40,Jeff Cumberland,TE,3,NYJ,PHI,4,2,50,10,0,5,3,5,0,0,0,0,0,3.00
41,Darren Fells,TE,3,ARI,SF,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30
42,Jake Stoneburner,TE,3,MIA,BUF,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30
43,Josh Hill,TE,3,NO,CAR,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00
44,Garrett Graham,TE,3,HOU,TB,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90
45,Lee Smith,TE,3,OAK,CLE,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
46,Jacob Tamme,TE,3,ATL,DAL,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
47,Jared Cook,TE,3,LA,PIT,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70
48,Blake Bell,TE,3,SF,ARI,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00
49,David Johnson,TE,3,SD,MIN,0,0,0,0,0,0,0,0,1,2,0,0,0,0.20
50,Troy Niklas,TE,3,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Martellus Bennett,TE,4,CHI,OAK,13,11,85,83,1,24,6,8,0,0,0,1,0,25.30
2,Coby Fleener,TE,4,IND,JAX,12,9,75,83,1,28,7,9,0,0,0,0,0,23.30
3,Charles Clay,TE,4,BUF,NYG,13,9,69,111,0,27,9,12,0,0,0,0,0,23.10
4,Gary Barnidge,TE,4,CLE,SD,6,6,100,75,1,27,13,13,0,0,0,0,0,19.50
5,Richard Rodgers,TE,4,GB,SF,6,5,83,45,1,12,8,9,0,0,0,0,0,15.50
6,Ladarius Green,TE,4,SD,CLE,6,4,67,53,1,19,9,13,0,0,0,0,0,15.30
7,CJ Fiedorowicz,TE,4,HOU,ATL,3,3,100,28,1,19,9,9,0,0,0,1,1,10.80
8,Tyler Eifert,TE,4,CIN,KC,4,3,75,69,0,30,17,23,0,0,0,0,0,9.90
9,Jason Witten,TE,4,DAL,NO,6,4,67,57,0,28,10,14,0,0,0,0,0,9.70
10,Jake Stoneburner,TE,4,MIA,NYJ,2,2,100,16,1,8,8,8,0,0,0,0,0,9.60
11,Josh Hill,TE,4,NO,DAL,2,2,100,11,1,8,6,6,0,0,0,0,0,9.10
12,Marcedes Lewis,TE,4,JAX,IND,8,5,63,40,0,13,5,8,0,0,0,0,0,9.00
13,Owen Daniels,TE,4,DEN,MIN,5,2,40,9,1,8,2,5,0,0,0,0,0,8.90
14,Travis Kelce,TE,4,KC,CIN,7,5,71,49,0,14,7,10,0,0,0,1,1,8.90
15,Larry Donnell,TE,4,NYG,BUF,7,5,71,38,0,16,5,8,0,0,0,0,0,8.80
16,Ed Dickson,TE,4,CAR,TB,2,1,50,11,0,11,6,11,0,0,1,0,0,8.10
17,Brent Celek,TE,4,PHI,WAS,2,1,50,10,1,10,5,10,0,0,0,0,0,8.00
18,Jordan Reed,TE,4,WAS,PHI,8,5,63,37,0,15,5,7,0,0,0,1,1,7.70
19,John Phillips,TE,4,SD,CLE,2,1,50,1,1,1,1,1,0,0,0,0,0,7.10
20,Clay Harbor,TE,4,JAX,IND,6,4,67,31,0,21,5,8,0,0,0,0,0,7.10
21,Jimmy Graham,TE,4,SEA,DET,5,4,80,29,0,13,6,7,0,0,0,0,0,6.90
22,Benjamin Watson,TE,4,NO,DAL,3,3,100,30,0,21,10,10,0,0,0,0,0,6.00
23,Garrett Celek,TE,4,SF,GB,5,3,60,26,0,13,5,9,0,0,0,0,0,5.60
24,Jared Cook,TE,4,LA,ARI,6,3,50,22,0,12,4,7,0,0,0,0,0,5.20
25,Greg Olsen,TE,4,CAR,TB,6,2,33,28,0,19,5,14,0,0,0,0,0,4.80
26,Eric Ebron,TE,4,DET,SEA,3,2,67,22,0,19,7,11,0,0,0,0,0,4.20
27,Nick Boyle,TE,4,BAL,PIT,4,3,75,12,0,8,3,4,0,0,0,0,0,4.20
28,Jordan Cameron,TE,4,MIA,NYJ,9,2,22,19,0,11,2,10,0,0,0,0,0,3.90
29,Derek Carrier,TE,4,WAS,PHI,2,2,100,18,0,15,9,9,0,0,0,0,0,3.80
30,Maxx Williams,TE,4,BAL,PIT,4,2,50,17,0,10,4,9,0,0,0,0,0,3.70
31,Tim Wright,TE,4,DET,SEA,2,1,50,26,0,26,13,26,0,0,0,0,0,3.60
32,Luke Willson,TE,4,SEA,DET,3,2,67,15,0,9,5,8,0,0,0,0,0,3.50
33,Lee Smith,TE,4,OAK,CHI,2,2,100,14,0,9,7,7,0,0,0,0,0,3.40
34,Mychal Rivera,TE,4,OAK,CHI,3,2,67,12,0,8,4,6,0,0,0,0,0,3.20
35,Zach Ertz,TE,4,PHI,WAS,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10
36,Darren Fells,TE,4,ARI,LA,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70
37,Kyle Rudolph,TE,4,MIN,DEN,4,2,50,7,0,6,2,4,0,0,0,0,0,2.70
38,Chris Gragg,TE,4,BUF,NYG,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50
39,James O'Shaughnessy,TE,4,KC,CIN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
40,Jermaine Gresham,TE,4,ARI,LA,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80
41,Brandon Myers,TE,4,TB,CAR,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80
42,Cameron Brate,TE,4,TB,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70
43,James Hanna,TE,4,DAL,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70
44,Vance McDonald,TE,4,SF,GB,2,1,50,7,0,7,4,7,0,0,0,1,0,1.70
45,Garrett Graham,TE,4,HOU,ATL,6,1,17,6,0,6,1,6,0,0,0,0,0,1.60
46,Cory Harkey,TE,4,LA,ARI,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
47,MarQueis Gray,TE,4,BUF,NYG,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20
48,Heath Miller,TE,4,PIT,BAL,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10
49,Tyler Kroft,TE,4,CIN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
50,Zach Miller,TE,4,CHI,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Gary Barnidge,TE,5,CLE,BAL,10,8,80,139,1,35,14,17,0,0,0,0,0,30.90
2,Antonio Gates,TE,5,SD,PIT,11,9,82,92,2,12,8,10,0,0,0,0,0,30.20
3,Tyler Eifert,TE,5,CIN,SEA,12,8,67,90,2,25,8,11,0,0,0,0,0,29.00
4,Jacob Tamme,TE,5,ATL,WAS,10,8,80,94,0,25,9,12,0,0,0,0,0,17.40
5,Larry Donnell,TE,5,NYG,SF,7,6,86,35,1,12,5,6,0,0,0,0,0,15.50
6,Brent Celek,TE,5,PHI,NO,3,3,100,44,1,23,15,15,0,0,0,0,0,13.40
7,Benjamin Watson,TE,5,NO,PHI,5,3,60,36,1,21,7,12,0,0,0,0,0,12.60
8,Garrett Celek,TE,5,SF,NYG,5,3,60,26,1,15,5,9,0,0,0,0,0,11.60
9,Zach Ertz,TE,5,PHI,NO,7,5,71,60,0,21,9,12,0,0,0,0,0,11.00
10,Derek Carrier,TE,5,WAS,ATL,3,2,67,27,1,20,9,14,0,0,0,0,0,10.70
11,Rob Gronkowski,TE,5,NE,DAL,5,4,80,67,0,33,13,17,0,0,0,0,0,10.70
12,Darren Fells,TE,5,ARI,DET,2,2,100,25,1,14,13,13,0,0,0,0,0,10.50
13,Richard Rodgers,TE,5,GB,LA,8,6,75,45,0,18,6,8,0,0,0,0,0,10.50
14,Ladarius Green,TE,5,SD,PIT,5,5,100,50,0,24,10,10,0,0,0,0,0,10.00
15,Will Tye,TE,5,NYG,SF,4,4,100,48,0,18,12,12,0,0,0,0,0,8.80
16,Heath Miller,TE,5,PIT,SD,3,3,100,46,0,26,15,15,0,0,0,0,0,7.60
17,Delanie Walker,TE,5,TEN,BUF,6,4,67,36,0,16,6,9,0,0,0,0,0,7.60
18,Jason Witten,TE,5,DAL,NE,6,5,83,33,0,16,6,7,0,0,0,1,1,7.30
19,Martellus Bennett,TE,5,CHI,KC,11,4,36,32,0,11,3,8,0,0,0,0,0,7.20
20,Travis Kelce,TE,5,KC,CHI,6,3,50,35,0,16,6,12,0,0,0,0,0,6.50
21,Mychal Rivera,TE,5,OAK,DEN,3,3,100,33,0,19,11,11,0,0,0,1,0,6.30
22,Jimmy Graham,TE,5,SEA,CIN,5,3,60,30,0,22,6,10,0,0,0,0,0,6.00
23,Brandon Pettigrew,TE,5,DET,ARI,5,3,60,29,0,13,6,10,0,0,0,0,0,5.90
24,Nick Boyle,TE,5,BAL,CLE,3,3,100,27,0,11,9,9,0,0,0,0,0,5.70
25,Brandon Myers,TE,5,TB,JAX,2,2,100,34,0,17,17,17,0,0,0,0,0,5.40
26,Clive Walford,TE,5,OAK,DEN,1,1,100,33,0,33,33,33,0,0,0,0,0,4.30
27,Tim Wright,TE,5,DET,ARI,5,3,60,12,0,8,2,4,0,0,0,0,0,4.20
28,Julius Thomas,TE,5,JAX,TB,2,2,100,20,0,15,10,10,0,0,0,0,0,4.00
29,Luke Willson,TE,5,SEA,CIN,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70
30,Lance Kendricks,TE,5,LA,GB,3,2,67,16,0,12,5,8,0,0,0,0,0,3.60
31,Dwayne Allen,TE,5,IND,HOU,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10
32,Coby Fleener,TE,5,IND,HOU,3,2,67,9,0,5,3,5,0,0,0,0,0,2.90
33,Vance McDonald,TE,5,SF,NYG,3,2,67,9,0,6,3,5,0,0,0,0,0,2.90
34,Jared Cook,TE,5,LA,GB,6,1,17,8,0,8,1,8,0,0,0,0,0,1.80
35,Garrett Graham,TE,5,HOU,IND,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80
36,Charles Clay,TE,5,BUF,TEN,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70
37,Jim Dray,TE,5,CLE,BAL,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70
38,Blake Bell,TE,5,SF,NYG,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
39,Rob Housler,TE,5,CLE,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60
40,CJ Fiedorowicz,TE,5,HOU,IND,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40
41,Michael Hoomanawanui,TE,5,NO,PHI,2,2,100,4,0,7,2,2,0,0,0,1,1,1.40
42,Craig Stevens,TE,5,TEN,BUF,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10
43,Maxx Williams,TE,5,BAL,CLE,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00
44,Jack Doyle,TE,5,IND,HOU,2,1,50,0,0,0,0,0,0,0,0,0,0,1.00
45,Nic Jacobs,TE,5,JAX,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
46,Demetrius Harris,TE,5,KC,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
47,Troy Niklas,TE,5,ARI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
48,Cory Harkey,TE,5,LA,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
49,Anthony Fasano,TE,5,TEN,BUF,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00
50,Ryan Hewitt,TE,5,CIN,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00
1,Benjamin Watson,TE,6,NO,ATL,12,10,83,127,1,28,11,13,0,0,0,0,0,31.70
2,Greg Olsen,TE,6,CAR,SEA,11,7,64,131,1,32,12,19,0,0,0,0,0,29.10
3,Jimmy Graham,TE,6,SEA,CAR,12,8,67,140,0,45,12,18,0,0,0,0,0,25.00
4,Julius Thomas,TE,6,JAX,HOU,13,7,54,78,1,29,6,11,0,0,0,0,0,20.80
5,Gary Barnidge,TE,6,CLE,DEN,9,3,33,39,2,14,4,13,0,0,0,0,0,18.90
6,Antonio Gates,TE,6,SD,GB,16,9,56,95,0,21,6,11,0,0,0,0,0,18.50
7,Delanie Walker,TE,6,TEN,MIA,10,8,80,97,0,25,10,12,0,0,0,0,0,17.70
8,Charles Clay,TE,6,BUF,CIN,13,9,69,62,0,19,5,7,0,0,0,0,0,15.20
9,Rob Gronkowski,TE,6,NE,IND,5,3,60,50,1,25,10,17,0,0,0,0,0,14.00
10,Travis Kelce,TE,6,KC,MIN,7,5,71,88,0,37,13,18,0,0,0,0,0,13.80
11,Dion Sims,TE,6,MIA,TEN,4,4,100,33,1,16,8,8,0,0,0,0,0,13.30
12,Tyler Eifert,TE,6,CIN,BUF,4,4,100,30,1,15,8,8,0,0,0,0,0,13.00
13,Ladarius Green,TE,6,SD,GB,4,3,75,35,1,19,9,12,0,0,0,0,0,12.50
